Timestamp,Message
2025-07-04 19:50:51,"127.0.0.1 - - [04/Jul/2025 19:50:51] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:50:51,"127.0.0.1 - - [04/Jul/2025 19:50:51] ""[35m[1mGET /blocked_ips HTTP/1.1[0m"" 500 -
"
2025-07-04 19:50:52,"127.0.0.1 - - [04/Jul/2025 19:50:52] ""GET /graph?ts=1751638851807 HTTP/1.1"" 200 -
"
2025-07-04 19:50:56,"127.0.0.1 - - [04/Jul/2025 19:50:56] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:50:57,"127.0.0.1 - - [04/Jul/2025 19:50:57] ""[35m[1mGET /blocked_ips HTTP/1.1[0m"" 500 -
"
2025-07-04 19:50:57,"127.0.0.1 - - [04/Jul/2025 19:50:57] ""GET /graph?ts=1751638856806 HTTP/1.1"" 200 -
"
2025-07-04 19:51:01,"127.0.0.1 - - [04/Jul/2025 19:51:01] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:51:02,"127.0.0.1 - - [04/Jul/2025 19:51:02] ""[35m[1mGET /blocked_ips HTTP/1.1[0m"" 500 -
"
2025-07-04 19:51:02,"127.0.0.1 - - [04/Jul/2025 19:51:02] ""GET /graph?ts=1751638861812 HTTP/1.1"" 200 -
"
2025-07-04 19:51:02,"[ALERT] 172.64.155.209 | Packets: 101
"
2025-07-04 19:51:20,"127.0.0.1 - - [04/Jul/2025 19:51:20] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:51:20,"127.0.0.1 - - [04/Jul/2025 19:51:20] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:51:21,"127.0.0.1 - - [04/Jul/2025 19:51:21] ""GET /graph?ts=1751638880807 HTTP/1.1"" 200 -
"
2025-07-04 19:52:20,"127.0.0.1 - - [04/Jul/2025 19:52:20] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:52:20,"127.0.0.1 - - [04/Jul/2025 19:52:20] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:52:21,"127.0.0.1 - - [04/Jul/2025 19:52:21] ""GET /graph?ts=1751638940816 HTTP/1.1"" 200 -
"
2025-07-04 19:53:20,"127.0.0.1 - - [04/Jul/2025 19:53:20] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:53:20,"127.0.0.1 - - [04/Jul/2025 19:53:20] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:53:21,"127.0.0.1 - - [04/Jul/2025 19:53:21] ""GET /graph?ts=1751639000804 HTTP/1.1"" 200 -
"
2025-07-04 19:54:20,"127.0.0.1 - - [04/Jul/2025 19:54:20] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:54:20,"127.0.0.1 - - [04/Jul/2025 19:54:20] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:54:21,"127.0.0.1 - - [04/Jul/2025 19:54:21] ""GET /graph?ts=1751639060804 HTTP/1.1"" 200 -
"
2025-07-04 19:55:12," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\ids_engine.py', reloading
"
2025-07-04 19:55:12," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\ids_engine.py', reloading
"
2025-07-04 19:55:12," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\ids_engine.py', reloading
"
2025-07-04 19:55:12," * Detected change in 'C:\\Program Files\\Python313\\Lib\\csv.py', reloading
"
2025-07-04 19:55:14," * Restarting with watchdog (windowsapi)
"
2025-07-04 19:55:18," * Debugger is active!
"
2025-07-04 19:55:18," * Debugger PIN: 115-159-006
"
2025-07-04 19:55:20,"127.0.0.1 - - [04/Jul/2025 19:55:20] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:55:20,"127.0.0.1 - - [04/Jul/2025 19:55:20] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:55:21,"127.0.0.1 - - [04/Jul/2025 19:55:21] ""GET /graph?ts=1751639120809 HTTP/1.1"" 200 -
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\AppData\\Roaming\\Python\\Python313\\site-packages\\flask\\globals.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\AppData\\Roaming\\Python\\Python313\\site-packages\\werkzeug\\wrappers\\request.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\AppData\\Roaming\\Python\\Python313\\site-packages\\werkzeug\\sansio\\request.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\app.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\app.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\app.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\AppData\\Roaming\\Python\\Python313\\site-packages\\werkzeug\\_internal.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\AppData\\Roaming\\Python\\Python313\\site-packages\\werkzeug\\datastructures\\structures.py', reloading
"
2025-07-04 19:55:32," * Detected change in 'C:\\Users\\SHAHID\\AppData\\Roaming\\Python\\Python313\\site-packages\\werkzeug\\datastructures\\mixins.py', reloading
"
2025-07-04 19:55:34," * Restarting with watchdog (windowsapi)
"
2025-07-04 19:55:38," * Debugger is active!
"
2025-07-04 19:55:38," * Debugger PIN: 115-159-006
"
2025-07-04 19:55:45,"[ALERT] 192.168.43.23 | Packets: 101
"
2025-07-04 19:55:49," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\app.py', reloading
"
2025-07-04 19:55:49," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\app.py', reloading
"
2025-07-04 19:55:49," * Detected change in 'C:\\Users\\SHAHID\\Desktop\\INTRUSION\\app.py', reloading
"
2025-07-04 19:55:50," * Restarting with watchdog (windowsapi)
"
2025-07-04 19:55:54," * Debugger is active!
"
2025-07-04 19:55:54," * Debugger PIN: 115-159-006
"
2025-07-04 19:56:03,"[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
"
2025-07-04 19:56:03,"[33mPress CTRL+C to quit[0m
"
2025-07-04 19:56:03," * Restarting with watchdog (windowsapi)
"
2025-07-04 19:56:07," * Debugger is active!
"
2025-07-04 19:56:07," * Debugger PIN: 115-159-006
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /graph?ts=1751639163706 HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /graph?ts=1751639166585 HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET / HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:07,"127.0.0.1 - - [04/Jul/2025 19:56:07] ""GET /graph HTTP/1.1"" 200 -
"
2025-07-04 19:56:08,"[ALERT] 192.168.43.23 | Packets: 101
"
2025-07-04 19:56:08,"127.0.0.1 - - [04/Jul/2025 19:56:08] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:08,"127.0.0.1 - - [04/Jul/2025 19:56:08] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:08,"127.0.0.1 - - [04/Jul/2025 19:56:08] ""GET /locations HTTP/1.1"" 200 -
"
2025-07-04 19:56:08,"127.0.0.1 - - [04/Jul/2025 19:56:08] ""[33mGET /favicon.ico HTTP/1.1[0m"" 404 -
"
2025-07-04 19:56:08,"127.0.0.1 - - [04/Jul/2025 19:56:08] ""GET /graph?ts=1751639168205 HTTP/1.1"" 200 -
"
2025-07-04 19:56:09,"[ALERT] 192.168.43.23 | Packets: 101
"
2025-07-04 19:56:12,"127.0.0.1 - - [04/Jul/2025 19:56:12] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:12,"127.0.0.1 - - [04/Jul/2025 19:56:12] ""GET /graph?ts=1751639172204 HTTP/1.1"" 200 -
"
2025-07-04 19:56:12,"[ALERT] 192.168.43.242 | Packets: 101
"
2025-07-04 19:56:13,"127.0.0.1 - - [04/Jul/2025 19:56:13] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:16,"127.0.0.1 - - [04/Jul/2025 19:56:16] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:16,"127.0.0.1 - - [04/Jul/2025 19:56:16] ""GET /graph?ts=1751639176203 HTTP/1.1"" 200 -
"
2025-07-04 19:56:18,"127.0.0.1 - - [04/Jul/2025 19:56:18] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:20,"127.0.0.1 - - [04/Jul/2025 19:56:20] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:20,"127.0.0.1 - - [04/Jul/2025 19:56:20] ""GET /graph?ts=1751639180204 HTTP/1.1"" 200 -
"
2025-07-04 19:56:23,"127.0.0.1 - - [04/Jul/2025 19:56:23] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:24,"127.0.0.1 - - [04/Jul/2025 19:56:24] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:24,"127.0.0.1 - - [04/Jul/2025 19:56:24] ""GET /graph?ts=1751639184206 HTTP/1.1"" 200 -
"
2025-07-04 19:56:28,"127.0.0.1 - - [04/Jul/2025 19:56:28] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:28,"127.0.0.1 - - [04/Jul/2025 19:56:28] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:28,"127.0.0.1 - - [04/Jul/2025 19:56:28] ""GET /graph?ts=1751639188203 HTTP/1.1"" 200 -
"
2025-07-04 19:56:32,"127.0.0.1 - - [04/Jul/2025 19:56:32] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:33,"127.0.0.1 - - [04/Jul/2025 19:56:33] ""GET /graph?ts=1751639192812 HTTP/1.1"" 200 -
"
2025-07-04 19:56:33,"127.0.0.1 - - [04/Jul/2025 19:56:33] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:36,"127.0.0.1 - - [04/Jul/2025 19:56:36] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:37,"127.0.0.1 - - [04/Jul/2025 19:56:37] ""GET /graph?ts=1751639196811 HTTP/1.1"" 200 -
"
2025-07-04 19:56:38,"127.0.0.1 - - [04/Jul/2025 19:56:38] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:40,"127.0.0.1 - - [04/Jul/2025 19:56:40] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:41,"127.0.0.1 - - [04/Jul/2025 19:56:41] ""GET /graph?ts=1751639200800 HTTP/1.1"" 200 -
"
2025-07-04 19:56:43,"127.0.0.1 - - [04/Jul/2025 19:56:43] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:44,"127.0.0.1 - - [04/Jul/2025 19:56:44] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:45,"127.0.0.1 - - [04/Jul/2025 19:56:45] ""GET /graph?ts=1751639204807 HTTP/1.1"" 200 -
"
2025-07-04 19:56:48,"127.0.0.1 - - [04/Jul/2025 19:56:48] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:48,"127.0.0.1 - - [04/Jul/2025 19:56:48] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:49,"127.0.0.1 - - [04/Jul/2025 19:56:49] ""GET /graph?ts=1751639208808 HTTP/1.1"" 200 -
"
2025-07-04 19:56:52,"127.0.0.1 - - [04/Jul/2025 19:56:52] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:53,"127.0.0.1 - - [04/Jul/2025 19:56:53] ""GET /graph?ts=1751639212811 HTTP/1.1"" 200 -
"
2025-07-04 19:56:53,"127.0.0.1 - - [04/Jul/2025 19:56:53] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:56,"127.0.0.1 - - [04/Jul/2025 19:56:56] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:56:57,"127.0.0.1 - - [04/Jul/2025 19:56:57] ""GET /graph?ts=1751639216816 HTTP/1.1"" 200 -
"
2025-07-04 19:56:58,"127.0.0.1 - - [04/Jul/2025 19:56:58] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:00,"127.0.0.1 - - [04/Jul/2025 19:57:00] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:01,"127.0.0.1 - - [04/Jul/2025 19:57:01] ""GET /graph?ts=1751639220816 HTTP/1.1"" 200 -
"
2025-07-04 19:57:02,"[ALERT] 51.132.193.104 | Packets: 101
"
2025-07-04 19:57:02,"[ALERT] 51.132.193.104 | Packets: 101
"
2025-07-04 19:57:03,"127.0.0.1 - - [04/Jul/2025 19:57:03] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:04,"127.0.0.1 - - [04/Jul/2025 19:57:04] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:04,"127.0.0.1 - - [04/Jul/2025 19:57:04] ""GET /graph?ts=1751639224204 HTTP/1.1"" 200 -
"
2025-07-04 19:57:05,"127.0.0.1 - - [04/Jul/2025 19:57:05] ""GET / HTTP/1.1"" 200 -
"
2025-07-04 19:57:06,"127.0.0.1 - - [04/Jul/2025 19:57:06] ""GET /graph HTTP/1.1"" 200 -
"
2025-07-04 19:57:06,"127.0.0.1 - - [04/Jul/2025 19:57:06] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:06,"127.0.0.1 - - [04/Jul/2025 19:57:06] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:06,"127.0.0.1 - - [04/Jul/2025 19:57:06] ""GET /locations HTTP/1.1"" 200 -
"
2025-07-04 19:57:06,"127.0.0.1 - - [04/Jul/2025 19:57:06] ""[33mGET /favicon.ico HTTP/1.1[0m"" 404 -
"
2025-07-04 19:57:06,"127.0.0.1 - - [04/Jul/2025 19:57:06] ""GET /graph?ts=1751639226454 HTTP/1.1"" 200 -
"
2025-07-04 19:57:10,"127.0.0.1 - - [04/Jul/2025 19:57:10] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:11,"127.0.0.1 - - [04/Jul/2025 19:57:11] ""GET /graph?ts=1751639230467 HTTP/1.1"" 200 -
"
2025-07-04 19:57:11,"127.0.0.1 - - [04/Jul/2025 19:57:11] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:14,"127.0.0.1 - - [04/Jul/2025 19:57:14] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:14,"127.0.0.1 - - [04/Jul/2025 19:57:14] ""GET / HTTP/1.1"" 200 -
"
2025-07-04 19:57:15,"127.0.0.1 - - [04/Jul/2025 19:57:15] ""GET /graph HTTP/1.1"" 200 -
"
2025-07-04 19:57:15,"127.0.0.1 - - [04/Jul/2025 19:57:15] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:15,"127.0.0.1 - - [04/Jul/2025 19:57:15] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:15,"127.0.0.1 - - [04/Jul/2025 19:57:15] ""GET /locations HTTP/1.1"" 200 -
"
2025-07-04 19:57:15,"127.0.0.1 - - [04/Jul/2025 19:57:15] ""[33mGET /favicon.ico HTTP/1.1[0m"" 404 -
"
2025-07-04 19:57:15,"127.0.0.1 - - [04/Jul/2025 19:57:15] ""GET /graph?ts=1751639234453 HTTP/1.1"" 200 -
"
2025-07-04 19:57:16,"127.0.0.1 - - [04/Jul/2025 19:57:16] ""GET /graph?ts=1751639235545 HTTP/1.1"" 200 -
"
2025-07-04 19:57:19,"127.0.0.1 - - [04/Jul/2025 19:57:19] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:20,"127.0.0.1 - - [04/Jul/2025 19:57:20] ""GET /graph?ts=1751639239810 HTTP/1.1"" 200 -
"
2025-07-04 19:57:20,"127.0.0.1 - - [04/Jul/2025 19:57:20] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:21,"127.0.0.1 - - [04/Jul/2025 19:57:21] ""GET / HTTP/1.1"" 200 -
"
2025-07-04 19:57:22,"127.0.0.1 - - [04/Jul/2025 19:57:22] ""GET /graph HTTP/1.1"" 200 -
"
2025-07-04 19:57:22,"127.0.0.1 - - [04/Jul/2025 19:57:22] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:22,"127.0.0.1 - - [04/Jul/2025 19:57:22] ""GET /locations HTTP/1.1"" 200 -
"
2025-07-04 19:57:22,"127.0.0.1 - - [04/Jul/2025 19:57:22] ""[33mGET /favicon.ico HTTP/1.1[0m"" 404 -
"
2025-07-04 19:57:22,"127.0.0.1 - - [04/Jul/2025 19:57:22] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:22,"[ALERT] 192.168.43.242 | Packets: 101
"
2025-07-04 19:57:22,"127.0.0.1 - - [04/Jul/2025 19:57:22] ""GET /graph?ts=1751639242122 HTTP/1.1"" 200 -
"
2025-07-04 19:57:26,"127.0.0.1 - - [04/Jul/2025 19:57:26] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:27,"127.0.0.1 - - [04/Jul/2025 19:57:27] ""GET /graph?ts=1751639246801 HTTP/1.1"" 200 -
"
2025-07-04 19:57:27,"127.0.0.1 - - [04/Jul/2025 19:57:27] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:30,"127.0.0.1 - - [04/Jul/2025 19:57:30] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:31,"127.0.0.1 - - [04/Jul/2025 19:57:31] ""GET /graph?ts=1751639250806 HTTP/1.1"" 200 -
"
2025-07-04 19:57:32,"127.0.0.1 - - [04/Jul/2025 19:57:32] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:34,"127.0.0.1 - - [04/Jul/2025 19:57:34] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:35,"127.0.0.1 - - [04/Jul/2025 19:57:35] ""GET /graph?ts=1751639254814 HTTP/1.1"" 200 -
"
2025-07-04 19:57:37,"127.0.0.1 - - [04/Jul/2025 19:57:37] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:38,"127.0.0.1 - - [04/Jul/2025 19:57:38] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:39,"127.0.0.1 - - [04/Jul/2025 19:57:39] ""GET /graph?ts=1751639258812 HTTP/1.1"" 200 -
"
2025-07-04 19:57:42,"127.0.0.1 - - [04/Jul/2025 19:57:42] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:42,"127.0.0.1 - - [04/Jul/2025 19:57:42] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:43,"127.0.0.1 - - [04/Jul/2025 19:57:43] ""GET /graph?ts=1751639262813 HTTP/1.1"" 200 -
"
2025-07-04 19:57:46,"127.0.0.1 - - [04/Jul/2025 19:57:46] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:47,"127.0.0.1 - - [04/Jul/2025 19:57:47] ""GET /graph?ts=1751639266812 HTTP/1.1"" 200 -
"
2025-07-04 19:57:47,"127.0.0.1 - - [04/Jul/2025 19:57:47] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:50,"127.0.0.1 - - [04/Jul/2025 19:57:50] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:51,"127.0.0.1 - - [04/Jul/2025 19:57:51] ""GET /graph?ts=1751639270811 HTTP/1.1"" 200 -
"
2025-07-04 19:57:52,"127.0.0.1 - - [04/Jul/2025 19:57:52] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:54,"127.0.0.1 - - [04/Jul/2025 19:57:54] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:55,"127.0.0.1 - - [04/Jul/2025 19:57:55] ""GET /graph?ts=1751639274804 HTTP/1.1"" 200 -
"
2025-07-04 19:57:57,"127.0.0.1 - - [04/Jul/2025 19:57:57] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:58,"127.0.0.1 - - [04/Jul/2025 19:57:58] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:57:58,"[ALERT] 49.44.113.25 | Packets: 101
"
2025-07-04 19:57:58,"[ALERT] 49.44.113.25 | Packets: 101
"
2025-07-04 19:57:58,"127.0.0.1 - - [04/Jul/2025 19:57:58] ""GET /graph?ts=1751639278814 HTTP/1.1"" 200 -
"
2025-07-04 19:58:02,"127.0.0.1 - - [04/Jul/2025 19:58:02] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:02,"127.0.0.1 - - [04/Jul/2025 19:58:02] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:02,"127.0.0.1 - - [04/Jul/2025 19:58:02] ""GET /graph?ts=1751639282805 HTTP/1.1"" 200 -
"
2025-07-04 19:58:06,"127.0.0.1 - - [04/Jul/2025 19:58:06] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:06,"127.0.0.1 - - [04/Jul/2025 19:58:06] ""GET /graph?ts=1751639286810 HTTP/1.1"" 200 -
"
2025-07-04 19:58:07,"127.0.0.1 - - [04/Jul/2025 19:58:07] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:08,"[ALERT] 104.208.16.90 | Packets: 101
"
2025-07-04 19:58:08,"[ALERT] 104.208.16.90 | Packets: 101
"
2025-07-04 19:58:10,"127.0.0.1 - - [04/Jul/2025 19:58:10] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:10,"127.0.0.1 - - [04/Jul/2025 19:58:10] ""GET /graph?ts=1751639290811 HTTP/1.1"" 200 -
"
2025-07-04 19:58:12,"127.0.0.1 - - [04/Jul/2025 19:58:12] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:14,"127.0.0.1 - - [04/Jul/2025 19:58:14] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:14,"127.0.0.1 - - [04/Jul/2025 19:58:14] ""GET /graph?ts=1751639294128 HTTP/1.1"" 200 -
"
2025-07-04 19:58:17,"127.0.0.1 - - [04/Jul/2025 19:58:17] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:18,"127.0.0.1 - - [04/Jul/2025 19:58:18] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:18,"127.0.0.1 - - [04/Jul/2025 19:58:18] ""GET /graph?ts=1751639298127 HTTP/1.1"" 200 -
"
2025-07-04 19:58:22,"127.0.0.1 - - [04/Jul/2025 19:58:22] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:22,"127.0.0.1 - - [04/Jul/2025 19:58:22] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:22,"127.0.0.1 - - [04/Jul/2025 19:58:22] ""GET /graph?ts=1751639302124 HTTP/1.1"" 200 -
"
2025-07-04 19:58:24,"[ALERT] 142.251.223.10 | Packets: 101
"
2025-07-04 19:58:24,"[ALERT] 142.251.223.10 | Packets: 101
"
2025-07-04 19:58:26,"127.0.0.1 - - [04/Jul/2025 19:58:26] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:26,"127.0.0.1 - - [04/Jul/2025 19:58:26] ""GET /graph?ts=1751639306323 HTTP/1.1"" 200 -
"
2025-07-04 19:58:26,"127.0.0.1 - - [04/Jul/2025 19:58:26] ""GET / HTTP/1.1"" 200 -
"
2025-07-04 19:58:27,"127.0.0.1 - - [04/Jul/2025 19:58:27] ""GET /graph HTTP/1.1"" 200 -
"
2025-07-04 19:58:28,"127.0.0.1 - - [04/Jul/2025 19:58:28] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:28,"127.0.0.1 - - [04/Jul/2025 19:58:28] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:28,"127.0.0.1 - - [04/Jul/2025 19:58:28] ""GET /locations HTTP/1.1"" 200 -
"
2025-07-04 19:58:28,"127.0.0.1 - - [04/Jul/2025 19:58:28] ""[33mGET /favicon.ico HTTP/1.1[0m"" 404 -
"
2025-07-04 19:58:28,"127.0.0.1 - - [04/Jul/2025 19:58:28] ""GET /graph?ts=1751639308318 HTTP/1.1"" 200 -
"
2025-07-04 19:58:32,"127.0.0.1 - - [04/Jul/2025 19:58:32] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:32,"127.0.0.1 - - [04/Jul/2025 19:58:32] ""GET /graph?ts=1751639312327 HTTP/1.1"" 200 -
"
2025-07-04 19:58:33,"127.0.0.1 - - [04/Jul/2025 19:58:33] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:36,"127.0.0.1 - - [04/Jul/2025 19:58:36] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:37,"127.0.0.1 - - [04/Jul/2025 19:58:37] ""GET /graph?ts=1751639316812 HTTP/1.1"" 200 -
"
2025-07-04 19:58:38,"127.0.0.1 - - [04/Jul/2025 19:58:38] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:40,"127.0.0.1 - - [04/Jul/2025 19:58:40] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET /graph?ts=1751639320814 HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET / HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET /graph HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET /blocked_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET /locations HTTP/1.1"" 200 -
"
2025-07-04 19:58:41,"127.0.0.1 - - [04/Jul/2025 19:58:41] ""GET /graph?ts=1751639321548 HTTP/1.1"" 200 -
"
2025-07-04 19:58:45,"127.0.0.1 - - [04/Jul/2025 19:58:45] ""GET /live_ips HTTP/1.1"" 200 -
"
2025-07-04 19:58:45,"127.0.0.1 - - [04/Jul/2025 19:58:45] ""GET /graph?ts=1751639325812 HTTP/1.1"" 200 -
"
